price,rooms,bathroom,lift,terrace,square_meters,real_state,neighborhood,square_meters_price,calculated_price
2800,4.0,3.0,True,True,274.0,flat,Sarria-Sant Gervasi,10.218978102189782,2800.0000000000005
2650,4.0,3.0,True,True,200.0,flat,Sarria-Sant Gervasi,13.25,2650.0
2800,2.0,2.0,True,True,123.0,attic,Sarria-Sant Gervasi,22.764227642276424,2800.0
3200,4.0,3.0,True,True,155.0,flat,Sarria-Sant Gervasi,20.64516129032258,3200.0
2500,3.0,2.0,True,True,140.0,attic,Sarria-Sant Gervasi,17.857142857142858,2500.0
3400,5.0,4.0,True,False,279.0,flat,Sarria-Sant Gervasi,12.186379928315413,3400.0
2500,3.0,2.0,True,False,185.0,flat,Sarria-Sant Gervasi,13.513513513513514,2500.0
3400,5.0,4.0,True,True,220.0,flat,Sarria-Sant Gervasi,15.454545454545457,3400.0000000000005
2900,4.0,3.0,True,True,138.0,flat,Sarria-Sant Gervasi,21.014492753623188,2900.0
3850,5.0,3.0,True,False,277.0,apartment,Sarria-Sant Gervasi,13.898916967509026,3850.0
3164,5.0,3.0,True,True,274.0,apartment,Sarria-Sant Gervasi,11.547445255474452,3164.0
2900,4.0,3.0,True,False,250.0,flat,Sarria-Sant Gervasi,11.6,2900.0
2500,2.0,3.0,False,True,130.0,,Sant Martí,19.23076923076923,2500.0
2700,3.0,3.0,True,False,110.0,flat,Ciutat Vella,24.545454545454547,2700.0
5200,4.0,4.0,True,True,398.0,attic,Sarria-Sant Gervasi,13.06532663316583,5200.0
3000,5.0,2.0,True,True,170.0,flat,Les Corts,17.647058823529413,3000.0
3800,2.0,2.0,True,True,105.0,flat,Ciutat Vella,36.19047619047619,3800.0
2500,2.0,2.0,True,False,70.0,flat,Eixample,35.714285714285715,2500.0
3800,2.0,2.0,True,True,105.0,flat,Ciutat Vella,36.19047619047619,3800.0
2800,3.0,3.0,True,True,140.0,flat,Sarria-Sant Gervasi,20.0,2800.0
2800,1.0,1.0,True,True,70.0,flat,Ciutat Vella,40.0,2800.0
2950,5.0,3.0,True,True,300.0,flat,Les Corts,9.833333333333334,2950.0
10000,3.0,3.0,True,True,180.0,flat,Eixample,55.55555555555556,10000.0
2500,3.0,2.0,True,False,100.0,flat,Ciutat Vella,25.0,2500.0
2700,3.0,2.0,True,False,135.0,flat,Ciutat Vella,20.0,2700.0
5000,5.0,5.0,True,True,270.0,flat,Sarria-Sant Gervasi,18.51851851851852,5000.0
3200,3.0,2.0,True,False,140.0,flat,Sarria-Sant Gervasi,22.857142857142858,3200.0
2568,2.0,2.0,True,True,139.0,flat,Sarria-Sant Gervasi,18.47482014388489,2568.0
3250,4.0,3.0,True,True,184.0,flat,Sarria-Sant Gervasi,17.66304347826087,3250.0000000000005
2500,3.0,3.0,True,True,170.0,flat,Sarria-Sant Gervasi,14.705882352941176,2500.0
3885,3.0,2.0,True,True,114.0,flat,Eixample,34.078947368421055,3885.0000000000005
3500,5.0,4.0,True,True,260.0,flat,Sarria-Sant Gervasi,13.461538461538462,3500.0
9500,3.0,4.0,True,True,190.0,flat,Eixample,50.0,9500.0
3500,3.0,2.0,True,False,133.0,flat,Sarria-Sant Gervasi,26.31578947368421,3500.0
3000,5.0,3.0,True,True,220.0,flat,Les Corts,13.636363636363637,3000.0
15000,4.0,5.0,True,True,450.0,flat,Sarria-Sant Gervasi,33.333333333333336,15000.000000000002
4600,3.0,2.0,True,True,114.0,flat,Eixample,40.35087719298246,4600.0
5300,5.0,5.0,True,False,240.0,flat,Sarria-Sant Gervasi,22.08333333333333,5299.999999999999
4200,5.0,4.0,True,True,250.0,flat,Eixample,16.8,4200.0
6000,4.0,3.0,True,False,211.0,flat,Eixample,28.43601895734597,5999.999999999999
3460,4.0,2.0,True,False,129.0,flat,Sarria-Sant Gervasi,26.82170542635659,3460.0
3600,3.0,4.0,True,True,220.0,flat,Eixample,16.363636363636363,3600.0
2950,5.0,3.0,True,False,250.0,flat,Les Corts,11.8,2950.0
4700,5.0,5.0,True,False,300.0,flat,Sarria-Sant Gervasi,15.666666666666666,4700.0
4700,4.0,3.0,True,True,267.0,flat,Sarria-Sant Gervasi,17.60299625468165,4700.0
3460,3.0,2.0,True,False,146.0,flat,Eixample,23.698630136986303,3460.0
2500,3.0,2.0,True,False,121.0,flat,Sant Martí,20.66115702479339,2500.0
3900,3.0,3.0,True,True,191.0,attic,Les Corts,20.418848167539267,3900.0
2900,4.0,3.0,True,False,213.0,flat,Sarria-Sant Gervasi,13.615023474178404,2900.0
5476,4.0,2.0,False,False,60.0,apartment,Sants-Montjuïc,91.26666666666668,5476.000000000001
3450,2.0,1.0,False,False,105.0,apartment,Ciutat Vella,32.857142857142854,3449.9999999999995
7000,6.0,6.0,True,False,405.0,flat,Sarria-Sant Gervasi,17.28395061728395,6999.999999999999
3500,4.0,4.0,True,True,237.0,flat,Eixample,14.767932489451477,3500.0
4500,4.0,3.0,True,False,220.0,flat,Eixample,20.454545454545453,4500.0
2800,3.0,2.0,True,True,138.0,apartment,Eixample,20.28985507246377,2800.0
2550,2.0,2.0,False,False,135.0,apartment,Ciutat Vella,18.88888888888889,2550.0
3000,4.0,4.0,True,True,220.0,attic,Eixample,13.636363636363637,3000.0
3000,3.0,3.0,False,False,185.0,flat,Eixample,16.216216216216218,3000.0000000000005
6000,5.0,4.0,True,False,290.0,flat,Sarria-Sant Gervasi,20.6896551724138,6000.000000000002
2600,3.0,2.0,True,True,105.0,flat,Sant Martí,24.761904761904763,2600.0
3000,4.0,3.0,True,True,190.0,attic,Eixample,15.789473684210526,3000.0
2500,3.0,2.0,True,False,145.0,flat,Sarria-Sant Gervasi,17.24137931034483,2500.0000000000005
2700,3.0,3.0,True,False,203.0,flat,Sarria-Sant Gervasi,13.300492610837438,2700.0
4700,3.0,2.0,False,False,80.0,apartment,Ciutat Vella,58.75,4700.0
3800,4.0,4.0,True,True,230.0,flat,Les Corts,16.52173913043478,3799.9999999999995
3900,5.0,5.0,True,True,298.0,flat,Les Corts,13.087248322147651,3900.0
4500,4.0,3.0,True,False,148.0,flat,Sarria-Sant Gervasi,30.405405405405407,4500.0
2700,4.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,31.764705882352946,2700.0000000000005
2700,4.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,31.764705882352946,2700.0000000000005
2800,1.0,1.0,True,False,75.0,,Gràcia,37.333333333333336,2800.0
2500,5.0,3.0,True,True,200.0,flat,Horta- Guinardo,12.5,2500.0
2550,5.0,3.0,True,True,166.0,flat,Les Corts,15.36144578313253,2550.0
3600,3.0,3.0,True,True,200.0,attic,Eixample,18.0,3600.0
4200,5.0,4.0,True,False,273.0,flat,Les Corts,15.384615384615383,4200.0
3600,5.0,3.0,True,False,259.0,flat,Sarria-Sant Gervasi,13.8996138996139,3600.0
3500,3.0,3.0,True,False,210.0,flat,Eixample,16.666666666666668,3500.0000000000005
3700,4.0,3.0,True,True,225.0,flat,Sarria-Sant Gervasi,16.444444444444443,3699.9999999999995
3500,4.0,3.0,True,False,200.0,flat,Sarria-Sant Gervasi,17.5,3500.0
2700,3.0,2.0,True,True,120.0,flat,Sarria-Sant Gervasi,22.5,2700.0
3700,5.0,3.0,True,True,240.0,flat,Sarria-Sant Gervasi,15.416666666666666,3700.0
4500,3.0,2.0,True,True,80.0,flat,Eixample,56.25,4500.0
2700,4.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,31.764705882352946,2700.0000000000005
4500,3.0,2.0,True,False,105.0,flat,Eixample,42.85714285714285,4499.999999999999
2500,5.0,3.0,True,True,181.0,apartment,Sarria-Sant Gervasi,13.812154696132596,2500.0
2600,10.0,1.0,True,False,220.0,flat,Les Corts,11.818181818181818,2600.0
3300,2.0,2.0,True,False,185.0,apartment,Eixample,17.83783783783784,3300.0
6886,5.0,5.0,True,True,225.0,flat,Les Corts,30.604444444444443,6886.0
3500,6.0,4.0,True,False,230.0,flat,Les Corts,15.217391304347826,3500.0
3900,3.0,2.0,False,False,150.0,attic,Sarria-Sant Gervasi,26.0,3900.0
3600,3.0,3.0,True,True,220.0,attic,Eixample,16.363636363636363,3600.0
2900,3.0,2.0,True,True,180.0,flat,Sarria-Sant Gervasi,16.11111111111111,2900.0
4500,4.0,3.0,True,True,256.0,,Sarria-Sant Gervasi,17.578125,4500.0
2800,3.0,3.0,True,True,160.0,apartment,Eixample,17.5,2800.0
2650,5.0,3.0,True,False,241.0,flat,Sarria-Sant Gervasi,10.99585062240664,2650.0000000000005
3500,3.0,2.0,True,False,150.0,apartment,Les Corts,23.33333333333333,3499.999999999999
4000,3.0,2.0,False,False,100.0,flat,Sant Martí,40.0,4000.0
3900,3.0,2.0,False,True,146.0,flat,Sant Martí,26.71232876712329,3900.0
5500,3.0,2.0,True,False,100.0,,Gràcia,55.0,5500.0
4500,3.0,2.0,True,True,85.0,flat,Eixample,52.94117647058823,4500.0
2500,3.0,3.0,True,False,140.0,,Sarria-Sant Gervasi,17.857142857142858,2500.0
4500,3.0,2.0,True,False,105.0,flat,Eixample,42.85714285714285,4499.999999999999
4500,5.0,3.0,True,False,206.0,flat,Sarria-Sant Gervasi,21.84466019417476,4500.000000000001
2700,3.0,2.0,True,True,85.0,flat,Sarria-Sant Gervasi,31.764705882352946,2700.0000000000005
2900,4.0,3.0,True,True,120.0,attic,Les Corts,24.166666666666668,2900.0
6000,1.0,2.0,True,False,133.0,apartment,Sant Martí,45.11278195488722,6000.0
2545,2.0,2.0,False,False,120.0,apartment,Eixample,21.20833333333333,2544.9999999999995
2500,2.0,1.0,False,False,60.0,apartment,Sarria-Sant Gervasi,41.66666666666666,2499.9999999999995
3450,2.0,1.0,False,False,90.0,apartment,Ciutat Vella,38.333333333333336,3450.0
3500,2.0,2.0,True,False,193.0,attic,Sarria-Sant Gervasi,18.134715025906736,3500.0
2800,4.0,3.0,True,True,214.0,apartment,Sarria-Sant Gervasi,13.08411214953271,2800.0
4700,2.0,2.0,True,False,97.0,apartment,Sant Martí,48.45360824742268,4700.0
3550,2.0,2.0,True,False,185.0,apartment,Les Corts,19.18918918918919,3550.0
4800,4.0,4.0,False,True,200.0,flat,Sarria-Sant Gervasi,24.0,4800.0
2550,3.0,2.0,True,True,170.0,flat,Eixample,15.0,2550.0
2994,2.0,2.0,False,False,70.0,apartment,Eixample,42.77142857142857,2994.0
7000,10.0,3.0,False,False,230.0,flat,Sarria-Sant Gervasi,30.43478260869565,6999.999999999999
2500,0.0,2.0,True,True,170.0,study,Ciutat Vella,14.705882352941176,2500.0
2550,4.0,2.0,True,True,142.0,flat,Sarria-Sant Gervasi,17.95774647887324,2550.0
3500,2.0,2.0,True,True,113.0,attic,Eixample,30.97345132743363,3500.0
4000,3.0,2.0,True,False,245.0,flat,Sarria-Sant Gervasi,16.3265306122449,4000.0
3000,2.0,3.0,True,False,172.0,flat,Sarria-Sant Gervasi,17.441860465116278,3000.0
2495,4.0,2.0,True,True,175.0,flat,Eixample,14.257142857142858,2495.0
3250,4.0,3.0,True,True,182.0,flat,Sarria-Sant Gervasi,17.857142857142858,3250.0
2900,4.0,3.0,True,False,153.0,flat,Sarria-Sant Gervasi,18.954248366013072,2900.0
2550,2.0,2.0,False,False,123.0,flat,Ciutat Vella,20.73170731707317,2550.0
4750,5.0,4.0,True,True,280.0,flat,Sarria-Sant Gervasi,16.964285714285715,4750.0
4750,5.0,4.0,True,True,280.0,flat,Sarria-Sant Gervasi,16.964285714285715,4750.0
2650,4.0,2.0,True,False,185.0,,Eixample,14.324324324324325,2650.0
5500,5.0,4.0,True,True,429.0,attic,Les Corts,12.82051282051282,5499.999999999999
3000,5.0,3.0,True,True,200.0,flat,Sarria-Sant Gervasi,15.0,3000.0
2650,2.0,2.0,True,True,120.0,flat,Eixample,22.08333333333333,2649.9999999999995
4000,3.0,2.0,True,False,120.0,,Sarria-Sant Gervasi,33.333333333333336,4000.0000000000005
3500,2.0,2.0,True,True,113.0,attic,Eixample,30.97345132743363,3500.0
3500,3.0,3.0,True,True,191.0,attic,Les Corts,18.32460732984293,3499.9999999999995
3200,3.0,2.0,True,False,122.0,flat,Sarria-Sant Gervasi,26.229508196721312,3200.0
5000,5.0,5.0,True,False,250.0,flat,Sarria-Sant Gervasi,20.0,5000.0
2550,5.0,4.0,True,False,166.0,flat,Les Corts,15.36144578313253,2550.0
3100,4.0,3.0,True,False,197.0,flat,Sarria-Sant Gervasi,15.736040609137056,3100.0
3990,4.0,3.0,True,False,262.0,flat,Sarria-Sant Gervasi,15.229007633587786,3990.0
2500,4.0,3.0,True,False,134.0,flat,Sarria-Sant Gervasi,18.65671641791045,2500.0
3000,4.0,3.0,True,False,140.0,flat,Les Corts,21.428571428571427,3000.0
2500,4.0,3.0,True,False,190.0,flat,Sarria-Sant Gervasi,13.157894736842104,2500.0
5000,5.0,4.0,True,True,285.0,flat,Sarria-Sant Gervasi,17.54385964912281,5000.0
5000,2.0,4.0,False,False,213.0,flat,Eixample,23.474178403755868,5000.0
5000,3.0,3.0,True,True,180.0,flat,Eixample,27.77777777777778,5000.0
3400,3.0,2.0,True,True,170.0,attic,Gràcia,20.0,3400.0
4500,4.0,3.0,True,False,150.0,flat,Sarria-Sant Gervasi,30.0,4500.0
2600,5.0,5.0,True,True,260.0,flat,Eixample,10.0,2600.0
4600,3.0,2.0,True,True,80.0,,Eixample,57.5,4600.0
5000,5.0,4.0,True,False,235.0,flat,Sarria-Sant Gervasi,21.27659574468085,5000.0
3200,4.0,3.0,True,True,250.0,flat,Les Corts,12.8,3200.0
3250,4.0,3.0,True,False,247.0,flat,Sarria-Sant Gervasi,13.157894736842104,3250.0
6000,0.0,1.0,False,False,290.0,apartment,Ciutat Vella,20.6896551724138,6000.000000000002
15000,4.0,3.0,True,True,450.0,flat,Sarria-Sant Gervasi,33.333333333333336,15000.000000000002
6000,0.0,1.0,False,False,290.0,flat,Ciutat Vella,20.6896551724138,6000.000000000002
2500,3.0,2.0,True,False,179.0,apartment,Eixample,13.966480446927374,2500.0
8500,4.0,5.0,True,False,313.0,attic,Sarria-Sant Gervasi,27.156549520766774,8500.0
2500,3.0,2.0,True,False,179.0,flat,Eixample,13.966480446927374,2500.0
3500,5.0,4.0,True,True,220.0,flat,Sarria-Sant Gervasi,15.909090909090908,3500.0
2500,5.0,3.0,True,False,191.0,flat,Sarria-Sant Gervasi,13.089005235602096,2500.0000000000005
2575,3.0,2.0,True,True,156.0,flat,Eixample,16.506410256410255,2575.0
3200,9.0,3.0,True,False,312.0,flat,Eixample,10.256410256410255,3199.9999999999995
4500,3.0,2.0,True,False,105.0,flat,Eixample,42.85714285714285,4499.999999999999
5500,4.0,3.0,True,False,277.0,attic,Sarria-Sant Gervasi,19.85559566787004,5500.000000000002
6000,3.0,2.0,False,False,160.0,flat,Gràcia,37.5,6000.0
6000,4.0,3.0,True,False,214.0,flat,Eixample,28.03738317757009,5999.999999999999
3067,3.0,2.0,False,False,95.0,apartment,Eixample,32.28421052631579,3067.0
2600,5.0,2.0,True,False,180.0,flat,Eixample,14.444444444444445,2600.0
2800,4.0,3.0,True,False,165.0,flat,Les Corts,16.96969696969697,2800.0
2900,4.0,3.0,True,False,210.0,flat,Sarria-Sant Gervasi,13.80952380952381,2900.0
2700,4.0,2.0,True,False,120.0,flat,Ciutat Vella,22.5,2700.0
3550,3.0,2.0,True,True,135.0,flat,Les Corts,26.296296296296298,3550.0
13427,4.0,2.0,False,False,140.0,apartment,Eixample,95.90714285714286,13427.0
4000,3.0,2.0,True,False,120.0,,Sarria-Sant Gervasi,33.333333333333336,4000.0000000000005
4500,4.0,3.0,True,False,150.0,flat,Sarria-Sant Gervasi,30.0,4500.0
2700,4.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,31.764705882352946,2700.0000000000005
2800,1.0,1.0,True,False,75.0,,Gràcia,37.333333333333336,2800.0
3500,9.0,4.0,True,True,350.0,flat,Eixample,10.0,3500.0
2800,3.0,2.0,True,False,122.0,flat,Sant Martí,22.950819672131143,2799.9999999999995
3000,3.0,2.0,False,False,140.0,flat,Eixample,21.428571428571427,3000.0
4500,4.0,2.0,False,False,225.0,flat,Sant Martí,20.0,4500.0
2750,3.0,3.0,False,False,190.0,flat,Sant Martí,14.473684210526317,2750.0
3500,3.0,2.0,False,False,167.0,flat,Sarria-Sant Gervasi,20.95808383233533,3500.0
4500,3.0,2.0,True,False,80.0,flat,Eixample,56.25,4500.0
4500,3.0,2.0,True,False,105.0,flat,Eixample,42.85714285714285,4499.999999999999
3400,4.0,5.0,True,False,175.0,flat,Les Corts,19.428571428571427,3399.9999999999995
5000,3.0,2.0,True,True,250.0,attic,Sarria-Sant Gervasi,20.0,5000.0
5200,5.0,4.0,True,False,398.0,attic,Sarria-Sant Gervasi,13.06532663316583,5200.0
2500,4.0,2.0,True,True,195.0,flat,Sarria-Sant Gervasi,12.82051282051282,2500.0
3200,4.0,3.0,True,False,181.0,flat,Les Corts,17.679558011049725,3200.0
2500,4.0,3.0,True,False,172.0,flat,Sarria-Sant Gervasi,14.534883720930232,2500.0
2575,3.0,2.0,True,True,156.0,flat,Eixample,16.506410256410255,2575.0
4900,4.0,2.0,True,True,174.0,flat,Sarria-Sant Gervasi,28.160919540229884,4900.0
3500,2.0,2.0,True,True,150.0,attic,Sarria-Sant Gervasi,23.33333333333333,3499.999999999999
3800,5.0,5.0,True,False,287.0,apartment,Sarria-Sant Gervasi,13.2404181184669,3800.0000000000005
3000,5.0,3.0,False,False,190.0,flat,Sarria-Sant Gervasi,15.789473684210526,3000.0
4000,5.0,3.0,True,False,245.0,apartment,Sarria-Sant Gervasi,16.3265306122449,4000.0
3200,4.0,3.0,True,False,168.0,flat,Sarria-Sant Gervasi,19.047619047619047,3200.0
3800,4.0,3.0,True,False,253.0,apartment,Sarria-Sant Gervasi,15.019762845849804,3800.0000000000005
3200,5.0,3.0,True,True,200.0,attic,Sarria-Sant Gervasi,16.0,3200.0
2500,3.0,3.0,True,True,181.0,apartment,Sarria-Sant Gervasi,13.812154696132596,2500.0
4900,5.0,5.0,True,True,257.0,flat,Sarria-Sant Gervasi,19.06614785992218,4900.0
3200,3.0,2.0,True,False,149.0,apartment,Sarria-Sant Gervasi,21.47651006711409,3199.9999999999995
5300,4.0,6.0,True,False,225.0,,Sarria-Sant Gervasi,23.55555555555556,5300.000000000001
4900,6.0,4.0,True,True,276.0,flat,Sarria-Sant Gervasi,17.753623188405797,4900.0
3300,5.0,4.0,True,True,190.0,flat,Sarria-Sant Gervasi,17.36842105263158,3300.0
3390,0.0,3.0,False,True,300.0,apartment,Sarria-Sant Gervasi,11.3,3390.0
4800,4.0,4.0,True,True,190.0,flat,Sarria-Sant Gervasi,25.26315789473684,4799.999999999999
3300,4.0,3.0,True,True,154.0,flat,Sarria-Sant Gervasi,21.428571428571427,3299.9999999999995
15000,4.0,4.0,True,True,475.0,apartment,Sarria-Sant Gervasi,31.57894736842105,15000.0
2500,2.0,1.0,True,False,65.0,apartment,Sarria-Sant Gervasi,38.46153846153846,2500.0
4500,4.0,3.0,True,True,256.0,,Sarria-Sant Gervasi,17.578125,4500.0
4500,3.0,2.0,True,False,85.0,flat,Eixample,52.94117647058823,4500.0
5500,3.0,2.0,True,False,100.0,,Gràcia,55.0,5500.0
2700,3.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,31.764705882352946,2700.0000000000005
3600,3.0,2.0,True,False,140.0,flat,Sarria-Sant Gervasi,25.714285714285715,3600.0
2800,4.0,3.0,True,True,150.0,flat,Les Corts,18.666666666666668,2800.0
3000,2.0,1.0,True,True,75.0,flat,Gràcia,40.0,3000.0
4500,4.0,3.0,True,False,150.0,flat,Sarria-Sant Gervasi,30.0,4500.0
3800,4.0,3.0,True,True,300.0,flat,Sarria-Sant Gervasi,12.666666666666666,3800.0
2575,6.0,4.0,True,False,270.0,flat,Sarria-Sant Gervasi,9.537037037037036,2575.0
3550,3.0,3.0,True,True,175.0,flat,Les Corts,20.285714285714285,3550.0
2715,2.0,1.0,False,False,65.0,apartment,Eixample,41.76923076923077,2715.0
4000,4.0,3.0,True,False,140.0,flat,Eixample,28.571428571428573,4000.0
2950,5.0,3.0,True,False,268.0,flat,Sarria-Sant Gervasi,11.007462686567164,2950.0
3300,5.0,5.0,True,False,338.0,flat,Sarria-Sant Gervasi,9.763313609467456,3300.0
2800,1.0,1.0,True,False,15.0,,Gràcia,186.66666666666663,2799.9999999999995
4500,3.0,2.0,True,False,85.0,flat,Eixample,52.94117647058823,4500.0
4000,0.0,1.0,True,False,120.0,,Sarria-Sant Gervasi,33.333333333333336,4000.0000000000005
3600,5.0,4.0,True,True,260.0,flat,Sarria-Sant Gervasi,13.846153846153848,3600.0000000000005
2500,4.0,3.0,True,False,178.0,flat,Sarria-Sant Gervasi,14.044943820224718,2500.0
2491,3.0,1.0,False,False,70.0,apartment,Eixample,35.58571428571429,2491.0
4180,4.0,2.0,False,False,75.0,apartment,Eixample,55.73333333333333,4179.999999999999
2727,3.0,2.0,False,False,85.0,apartment,Eixample,32.082352941176474,2727.0000000000005
3505,3.0,2.0,False,False,80.0,apartment,Eixample,43.8125,3505.0
4161,4.0,2.0,False,False,85.0,apartment,Eixample,48.95294117647059,4161.0
3464,3.0,2.0,False,False,62.0,apartment,Eixample,55.87096774193548,3464.0
4184,4.0,2.0,True,False,80.0,apartment,Eixample,52.3,4184.0
3200,3.0,2.0,True,False,120.0,flat,Eixample,26.666666666666668,3200.0
2820,3.0,2.0,False,False,100.0,flat,Ciutat Vella,28.2,2820.0
2850,3.0,2.0,False,False,140.0,flat,Sarria-Sant Gervasi,20.357142857142858,2850.0
4300,4.0,2.0,True,True,104.0,attic,Ciutat Vella,41.34615384615385,4300.0
6000,2.0,1.0,True,True,307.0,flat,Ciutat Vella,19.54397394136808,6000.000000000001
3166,3.0,2.0,True,True,105.0,flat,Sarria-Sant Gervasi,30.152380952380952,3166.0
4200,5.0,4.0,True,True,273.0,flat,Les Corts,15.384615384615383,4200.0
3500,5.0,4.0,True,True,274.0,flat,Sarria-Sant Gervasi,12.773722627737229,3500.0000000000005
2750,3.0,2.0,True,False,221.0,flat,Eixample,12.44343891402715,2750.0
2500,3.0,2.0,False,False,165.0,flat,Eixample,15.151515151515152,2500.0
3200,3.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,37.64705882352941,3200.0
3000,2.0,1.0,True,False,75.0,flat,Gràcia,40.0,3000.0
2700,4.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,31.764705882352946,2700.0000000000005
4500,3.0,2.0,True,False,80.0,flat,Eixample,56.25,4500.0
5500,3.0,2.0,True,False,100.0,,Gràcia,55.0,5500.0
4500,4.0,3.0,True,False,148.0,flat,Sarria-Sant Gervasi,30.405405405405407,4500.0
4500,3.0,2.0,True,False,105.0,flat,Eixample,42.85714285714285,4499.999999999999
2600,3.0,2.0,False,False,89.0,flat,Sant Martí,29.21348314606741,2599.9999999999995
2600,3.0,2.0,False,False,105.0,flat,Sant Martí,24.761904761904763,2600.0
3000,2.0,2.0,False,False,170.0,flat,Eixample,17.647058823529413,3000.0
2500,4.0,2.0,False,False,120.0,flat,Eixample,20.83333333333333,2499.9999999999995
2600,4.0,2.0,False,False,130.0,flat,Eixample,20.0,2600.0
4500,3.0,2.0,True,True,85.0,,Eixample,52.94117647058823,4500.0
3000,2.0,1.0,True,False,85.0,,Gràcia,35.294117647058826,3000.0
4500,3.0,2.0,True,True,85.0,,Eixample,52.94117647058823,4500.0
4500,4.0,3.0,True,False,150.0,flat,Sarria-Sant Gervasi,30.0,4500.0
3300,2.0,2.0,True,True,180.0,flat,Eixample,18.33333333333333,3299.999999999999
3000,2.0,2.0,False,False,75.0,flat,Ciutat Vella,40.0,3000.0
5000,2.0,2.0,False,False,105.0,flat,Gràcia,47.61904761904762,5000.0
3200,5.0,3.0,True,False,220.0,flat,Eixample,14.545454545454543,3199.9999999999995
3300,5.0,3.0,True,True,214.0,flat,Sarria-Sant Gervasi,15.42056074766355,3300.0
3200,6.0,2.0,True,False,150.0,flat,Eixample,21.33333333333333,3199.999999999999
3300,2.0,2.0,False,False,120.0,flat,Eixample,27.5,3300.0
3900,5.0,5.0,True,False,325.0,flat,Sarria-Sant Gervasi,12.0,3900.0
4000,3.0,2.0,True,False,120.0,,Sarria-Sant Gervasi,33.333333333333336,4000.0000000000005
2700,3.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,31.764705882352946,2700.0000000000005
5500,3.0,2.0,True,False,100.0,,Gràcia,55.0,5500.0
5500,3.0,2.0,True,False,140.0,,Sarria-Sant Gervasi,39.285714285714285,5500.0
3479,2.0,1.0,False,False,75.0,apartment,Sant Martí,46.38666666666666,3478.9999999999995
3500,5.0,3.0,True,True,250.0,flat,Sarria-Sant Gervasi,14.0,3500.0
3400,5.0,4.0,True,True,220.0,flat,Sarria-Sant Gervasi,15.454545454545457,3400.0000000000005
3368,3.0,2.0,False,False,75.0,apartment,Eixample,44.906666666666666,3368.0
3200,3.0,2.0,True,False,150.0,flat,Sarria-Sant Gervasi,21.33333333333333,3199.999999999999
7000,6.0,6.0,True,False,352.0,flat,Sarria-Sant Gervasi,19.88636363636364,7000.000000000002
2750,5.0,4.0,True,False,240.0,flat,Sarria-Sant Gervasi,11.458333333333334,2750.0
3300,5.0,3.0,True,True,190.0,flat,Sarria-Sant Gervasi,17.36842105263158,3300.0
5500,3.0,2.0,True,False,100.0,,Gràcia,55.0,5500.0
2500,3.0,2.0,True,False,140.0,attic,Sarria-Sant Gervasi,17.857142857142858,2500.0
2600,5.0,3.0,True,True,143.0,flat,Sarria-Sant Gervasi,18.181818181818183,2600.0000000000005
3200,3.0,2.0,True,False,85.0,,Sarria-Sant Gervasi,37.64705882352941,3200.0
2500,3.0,2.0,True,True,125.0,flat,Eixample,20.0,2500.0
2900,4.0,2.0,True,True,150.0,attic,Sarria-Sant Gervasi,19.33333333333333,2899.999999999999
2482,2.0,1.0,False,False,60.0,apartment,Ciutat Vella,41.36666666666667,2482.0
3200,4.0,3.0,False,False,168.0,flat,Sarria-Sant Gervasi,19.047619047619047,3200.0
4600,3.0,2.0,True,True,80.0,,Eixample,57.5,4600.0
5500,3.0,2.0,True,False,100.0,,Gràcia,55.0,5500.0
2700,2.0,1.0,True,False,60.0,flat,Sarria-Sant Gervasi,45.0,2700.0
5800,4.0,3.0,True,False,220.0,flat,Eixample,26.363636363636363,5800.0
4700,3.0,3.0,True,True,224.0,flat,Sarria-Sant Gervasi,20.982142857142858,4700.0
2550,5.0,3.0,True,True,166.0,flat,Les Corts,15.36144578313253,2550.0
2800,0.0,1.0,True,False,75.0,,Gràcia,37.333333333333336,2800.0
3000,2.0,1.0,True,False,85.0,flat,Gràcia,35.294117647058826,3000.0
4500,4.0,3.0,True,False,130.0,flat,Eixample,34.61538461538461,4500.0
2700,4.0,3.0,True,False,150.0,flat,Sarria-Sant Gervasi,18.0,2700.0
3050,4.0,2.0,True,False,210.0,flat,Sant Martí,14.523809523809524,3050.0
13000,5.0,6.0,True,True,280.0,attic,Eixample,46.42857142857143,13000.0
3500,4.0,3.0,True,True,230.0,attic,Sarria-Sant Gervasi,15.217391304347826,3500.0
2700,3.0,2.0,True,False,120.0,flat,Sant Martí,22.5,2700.0
4180,2.0,2.0,False,False,95.0,apartment,Eixample,44.0,4180.0
4143,2.0,2.0,False,False,95.0,apartment,Eixample,43.61052631578947,4143.0
3700,4.0,3.0,True,True,180.0,flat,Sarria-Sant Gervasi,20.55555555555556,3700.000000000001
3300,2.0,2.0,True,True,180.0,flat,Eixample,18.33333333333333,3299.999999999999
2810,3.0,2.0,False,False,120.0,apartment,Ciutat Vella,23.416666666666668,2810.0
2872,2.0,2.0,False,False,67.0,apartment,Eixample,42.865671641791046,2872.0
